event_id,event_type,ground_truth_label,Iv_identity_score,Bc_behavioral_score,Nt_network_telemetry_score,Pc_process_integrity_score,Tr_trace_correlation_score,weighted_sum_before_Ra,Ra_anomaly_penalty,final_trust_score_Ts,predicted_label
1356,BENIGN,0,1.0,0.80726,0.939668,1.0,1.0,0.949386,0.0,0.949386,0
1357,BENIGN,0,1.0,0.944052,0.890124,1.0,1.0,0.966835,0.0,0.966835,0
1358,BENIGN,0,1.0,0.787065,0.898775,1.0,1.0,0.937168,0.0,0.937168,0
1359,BENIGN,0,1.0,0.86109,0.837589,1.0,1.0,0.939736,0.0,0.939736,0
1360,BENIGN,0,1.0,0.86849,0.894733,1.0,1.0,0.952645,0.0,0.952645,0
1361,STEALTH_ATTACK,1,1.0,0.583726,0.822977,0.0,1.0,0.731341,0.15,0.581341,1
1362,OBVIOUS_ATTACK,1,0.0,0.061191,0.287316,0.0,0.0,0.069701,0.7,0.0,1
1363,BENIGN,0,1.0,0.70765,0.898318,1.0,1.0,0.921194,0.0,0.921194,0
1364,BENIGN,0,1.0,0.779114,0.959943,1.0,1.0,0.947812,0.0,0.947812,0
1365,BENIGN,0,1.0,0.825084,0.973397,1.0,1.0,0.959696,0.0,0.959696,0
1366,BENIGN,0,1.0,0.841118,0.926982,1.0,1.0,0.95362,0.0,0.95362,0
1367,BENIGN,0,1.0,0.824545,0.923721,1.0,1.0,0.949653,0.0,0.949653,0
1368,BENIGN,0,1.0,0.86583,0.85783,1.0,1.0,0.944732,0.0,0.944732,0
1369,BENIGN,0,1.0,0.92965,0.861084,1.0,1.0,0.958147,0.0,0.958147,0
1370,BENIGN,0,1.0,0.868603,0.959976,1.0,1.0,0.965716,0.0,0.965716,0
1371,BENIGN,0,1.0,0.845705,0.859706,1.0,1.0,0.941082,0.0,0.941082,0
1372,BENIGN,0,1.0,0.883575,0.841856,1.0,0.0,0.795086,0.1,0.695086,0
1373,OBVIOUS_ATTACK,1,0.0,0.23448,0.457621,0.0,0.0,0.13842,0.7,0.0,1
1374,BENIGN,0,1.0,0.959075,0.956687,1.0,1.0,0.983152,0.0,0.983152,0
1375,BENIGN,0,1.0,0.963134,0.895757,1.0,1.0,0.971778,0.0,0.971778,0
1376,STEALTH_ATTACK,1,1.0,0.64746,0.757747,1.0,1.0,0.881042,0.0,0.881042,0
1377,STEALTH_ATTACK,1,0.5,0.4907,0.622,0.0,0.0,0.37254,0.4,0.0,1
1378,STEALTH_ATTACK,1,1.0,0.524479,0.726604,0.0,1.0,0.700217,0.35,0.350217,1
1379,OBVIOUS_ATTACK,1,0.5,0.191795,0.436948,1.0,0.0,0.425749,0.55,0.0,1
1380,BENIGN,0,1.0,0.718144,0.900998,1.0,1.0,0.923828,0.0,0.923828,0
1381,BENIGN,0,0.0,0.848659,0.940848,1.0,1.0,0.657901,0.0,0.657901,0
1382,BENIGN,0,1.0,0.899449,0.891326,1.0,1.0,0.958155,0.0,0.958155,0
1383,BENIGN,0,1.0,0.797293,0.888527,1.0,0.0,0.787164,0.1,0.687164,0
1384,OBVIOUS_ATTACK,1,0.0,0.188171,0.314435,0.0,0.0,0.100521,0.7,0.0,1
1385,BENIGN,0,1.0,0.840712,0.930592,1.0,1.0,0.954261,0.0,0.954261,0
1386,BENIGN,0,1.0,0.834025,0.915267,1.0,1.0,0.949859,0.0,0.949859,0
1387,STEALTH_ATTACK,1,0.0,0.457822,0.717661,0.0,0.0,0.235097,0.45,0.0,1
1388,BENIGN,0,0.0,0.863508,0.875618,1.0,1.0,0.647825,0.0,0.647825,1
1389,BENIGN,0,1.0,0.748402,0.824813,1.0,1.0,0.914643,0.0,0.914643,0
1390,BENIGN,0,1.0,0.904353,0.854693,1.0,1.0,0.951809,0.0,0.951809,0
1391,BENIGN,0,1.0,0.839688,0.900741,1.0,1.0,0.948086,0.0,0.948086,0
1392,BENIGN,0,1.0,0.819703,0.980295,1.0,1.0,0.96,0.0,0.96,0
1393,BENIGN,0,1.0,0.751408,0.862156,1.0,1.0,0.922713,0.0,0.922713,0
1394,STEALTH_ATTACK,1,0.0,0.619926,0.781904,0.0,1.0,0.430366,0.35,0.080366,1
1395,STEALTH_ATTACK,1,1.0,0.569077,0.640126,1.0,0.0,0.691841,0.3,0.391841,1
1396,BENIGN,0,1.0,0.89606,0.88755,1.0,1.0,0.956722,0.0,0.956722,0
1397,STEALTH_ATTACK,1,1.0,0.530466,0.74831,1.0,1.0,0.855755,0.0,0.855755,0
1398,BENIGN,0,1.0,0.891137,0.862744,1.0,1.0,0.950776,0.0,0.950776,0
1399,BENIGN,0,0.0,0.880815,0.909892,1.0,1.0,0.658141,0.0,0.658141,0
1400,BENIGN,0,1.0,0.853147,0.945546,1.0,1.0,0.959739,0.0,0.959739,0
1401,STEALTH_ATTACK,1,1.0,0.48009,0.701663,0.0,1.0,0.686351,0.25,0.436351,1
1402,BENIGN,0,0.0,0.785466,0.88616,1.0,1.0,0.634325,0.0,0.634325,1
1403,BENIGN,0,1.0,0.992353,0.887576,1.0,1.0,0.975986,0.0,0.975986,0
1404,BENIGN,0,0.0,0.775661,0.883664,1.0,1.0,0.631865,0.0,0.631865,1
1405,OBVIOUS_ATTACK,1,0.0,0.126711,0.323625,0.0,0.0,0.090067,0.7,0.0,1
1406,BENIGN,0,1.0,0.799027,0.851008,1.0,1.0,0.930007,0.0,0.930007,0
1407,OBVIOUS_ATTACK,1,0.0,0.123417,0.286003,0.0,0.0,0.081884,0.7,0.0,1
1408,BENIGN,0,1.0,0.773282,0.865311,1.0,1.0,0.927719,0.0,0.927719,0
1409,OBVIOUS_ATTACK,1,0.0,0.13416,0.326571,0.0,0.0,0.092146,0.7,0.0,1
1410,BENIGN,0,1.0,0.781971,0.941358,1.0,1.0,0.944666,0.0,0.944666,0
1411,BENIGN,0,1.0,0.857895,0.937581,1.0,1.0,0.959095,0.0,0.959095,0
1412,BENIGN,0,1.0,0.949634,0.989957,1.0,0.0,0.837918,0.1,0.737918,0
1413,BENIGN,0,1.0,0.817638,0.98487,1.0,1.0,0.960502,0.0,0.960502,0
1414,BENIGN,0,1.0,0.874822,0.945941,1.0,1.0,0.964153,0.2,0.764153,0
1415,BENIGN,0,1.0,0.791279,0.97341,1.0,1.0,0.952938,0.0,0.952938,0
1416,BENIGN,0,1.0,0.719709,0.844141,1.0,1.0,0.91277,0.0,0.91277,0
1417,BENIGN,0,1.0,0.778437,0.893288,1.0,1.0,0.934345,0.0,0.934345,0
1418,BENIGN,0,1.0,0.895956,0.916577,1.0,1.0,0.962507,0.0,0.962507,0
1419,BENIGN,0,1.0,0.864763,0.871662,1.0,1.0,0.947285,0.0,0.947285,0
1420,BENIGN,0,1.0,0.815503,0.845782,1.0,1.0,0.932257,0.0,0.932257,0
1421,BENIGN,0,1.0,0.836522,0.879748,1.0,1.0,0.943254,0.0,0.943254,0
1422,BENIGN,0,1.0,0.777475,0.906148,1.0,1.0,0.936725,0.0,0.936725,0
1423,BENIGN,0,1.0,0.861597,0.871162,1.0,1.0,0.946552,0.0,0.946552,0
1424,OBVIOUS_ATTACK,1,0.0,0.172713,0.15803,0.0,1.0,0.216149,0.6,0.0,1
1425,BENIGN,0,1.0,0.875102,0.850904,1.0,1.0,0.945201,0.0,0.945201,0
1426,BENIGN,0,1.0,0.946379,0.926691,1.0,1.0,0.974614,0.0,0.974614,0
1427,BENIGN,0,1.0,0.821842,0.906262,1.0,1.0,0.945621,0.0,0.945621,0
1428,BENIGN,0,1.0,0.796809,0.869665,1.0,1.0,0.933295,0.0,0.933295,0
1429,BENIGN,0,1.0,1.0,0.942897,1.0,1.0,0.988579,0.0,0.988579,0
1430,BENIGN,0,1.0,0.865931,0.93379,1.0,1.0,0.959944,0.0,0.959944,0
1431,BENIGN,0,1.0,0.762537,0.851852,1.0,1.0,0.922878,0.0,0.922878,0
1432,BENIGN,0,1.0,0.866753,0.889197,1.0,1.0,0.95119,0.0,0.95119,0
1433,BENIGN,0,1.0,0.935941,0.79351,1.0,1.0,0.94589,0.0,0.94589,0
1434,BENIGN,0,1.0,0.788153,0.928185,1.0,1.0,0.943268,0.0,0.943268,0
1435,BENIGN,0,1.0,0.882374,0.936309,1.0,1.0,0.963736,0.0,0.963736,0
1436,BENIGN,0,0.0,0.840392,0.921383,1.0,1.0,0.652355,0.0,0.652355,0
1437,BENIGN,0,1.0,0.848172,0.89203,1.0,1.0,0.94804,0.0,0.94804,0
1438,BENIGN,0,1.0,0.927773,0.907583,1.0,1.0,0.967071,0.0,0.967071,0
1439,BENIGN,0,1.0,0.742388,0.891089,1.0,1.0,0.926695,0.0,0.926695,0
1440,OBVIOUS_ATTACK,1,0.5,0.117102,0.258458,0.0,0.0,0.225112,0.7,0.0,1
1441,BENIGN,0,1.0,0.86799,0.881913,1.0,1.0,0.949981,0.0,0.949981,0
1442,BENIGN,0,1.0,0.851394,0.89812,1.0,1.0,0.949903,0.0,0.949903,0
1443,STEALTH_ATTACK,1,1.0,0.658762,0.71616,1.0,1.0,0.874984,0.0,0.874984,0
1444,BENIGN,0,1.0,0.834501,0.948348,0.0,1.0,0.80657,0.15,0.65657,0
1445,BENIGN,0,1.0,0.746769,0.859821,1.0,1.0,0.921318,0.0,0.921318,0
1446,BENIGN,0,1.0,0.750519,0.865367,1.0,1.0,0.923177,0.0,0.923177,0
1447,BENIGN,0,1.0,0.827213,0.849765,1.0,1.0,0.935395,0.0,0.935395,0
1448,BENIGN,0,1.0,0.723615,0.90405,1.0,1.0,0.925533,0.0,0.925533,0
1449,BENIGN,0,0.0,0.853089,0.89598,1.0,1.0,0.649814,0.0,0.649814,1
1450,BENIGN,0,1.0,0.694355,0.941105,1.0,1.0,0.927092,0.0,0.927092,0
1451,BENIGN,0,1.0,0.962005,0.895397,1.0,1.0,0.97148,0.0,0.97148,0
1452,STEALTH_ATTACK,1,0.0,0.379825,0.728839,1.0,1.0,0.521733,0.15,0.371733,1
1453,BENIGN,0,1.0,0.680417,0.914163,1.0,1.0,0.918916,0.0,0.918916,0
1454,OBVIOUS_ATTACK,1,0.0,0.064655,0.204297,1.0,0.0,0.20379,0.55,0.0,1
1455,BENIGN,0,0.0,0.768711,0.880524,1.0,1.0,0.629847,0.0,0.629847,1
1456,BENIGN,0,1.0,0.849557,0.939593,1.0,1.0,0.95783,0.0,0.95783,0
1457,STEALTH_ATTACK,1,1.0,0.476799,0.72648,1.0,1.0,0.840656,0.2,0.640656,1
1458,OBVIOUS_ATTACK,1,0.0,0.230313,0.23163,0.0,0.0,0.092389,0.55,0.0,1
1459,BENIGN,0,1.0,0.805156,0.909739,1.0,1.0,0.942979,0.0,0.942979,0
1460,BENIGN,0,1.0,0.766843,0.892596,1.0,1.0,0.931888,0.0,0.931888,0
1461,BENIGN,0,1.0,0.948563,0.969419,1.0,1.0,0.983596,0.0,0.983596,0
1462,BENIGN,0,1.0,0.879304,0.898764,1.0,1.0,0.955614,0.0,0.955614,0
1463,BENIGN,0,1.0,0.887314,0.888984,1.0,1.0,0.955259,0.0,0.955259,0
1464,BENIGN,0,1.0,0.79252,0.842983,1.0,1.0,0.927101,0.0,0.927101,0
1465,BENIGN,0,1.0,0.836169,0.883893,0.0,1.0,0.794012,0.15,0.644012,1
1466,BENIGN,0,1.0,0.816036,0.942936,1.0,1.0,0.951794,0.0,0.951794,0
1467,OBVIOUS_ATTACK,1,0.0,0.211896,0.447237,0.0,0.0,0.131827,0.7,0.0,1
1468,BENIGN,0,1.0,0.992026,0.919756,1.0,1.0,0.982357,0.0,0.982357,0
1469,BENIGN,0,1.0,0.925878,0.914792,1.0,1.0,0.968134,0.0,0.968134,0
1470,STEALTH_ATTACK,1,1.0,0.417646,0.76001,0.0,0.0,0.535531,0.25,0.285531,1
1471,STEALTH_ATTACK,1,1.0,0.500339,0.752498,0.0,1.0,0.700568,0.35,0.350568,1
1472,OBVIOUS_ATTACK,1,0.0,0.146509,0.429091,0.0,0.0,0.11512,0.7,0.0,1
1473,BENIGN,0,1.0,0.862345,0.951827,1.0,1.0,0.962834,0.0,0.962834,0
1474,BENIGN,0,1.0,0.756235,0.839325,1.0,1.0,0.919112,0.0,0.919112,0
1475,BENIGN,0,1.0,0.800746,0.955061,1.0,1.0,0.951162,0.0,0.951162,0
1476,BENIGN,0,1.0,0.882099,0.852343,1.0,1.0,0.946888,0.0,0.946888,0
1477,BENIGN,0,1.0,0.756861,0.96932,1.0,1.0,0.945236,0.0,0.945236,0
1478,OBVIOUS_ATTACK,1,0.0,0.244378,0.325195,0.0,0.0,0.113915,0.7,0.0,1
1479,OBVIOUS_ATTACK,1,0.0,0.071364,0.39507,1.0,0.0,0.243287,0.55,0.0,1
1480,STEALTH_ATTACK,1,0.0,0.441772,0.772331,1.0,1.0,0.542821,0.0,0.542821,1
1481,OBVIOUS_ATTACK,1,0.0,0.175031,0.435083,0.0,0.0,0.122023,0.5,0.0,1
1482,BENIGN,0,1.0,0.889899,0.903337,1.0,1.0,0.958647,0.0,0.958647,0
1483,STEALTH_ATTACK,1,1.0,0.482347,0.794038,0.0,0.0,0.555277,0.45,0.105277,1
1484,BENIGN,0,1.0,0.869104,0.964776,1.0,1.0,0.966776,0.0,0.966776,0
1485,BENIGN,0,1.0,0.814953,0.844457,1.0,1.0,0.931882,0.0,0.931882,0
1486,BENIGN,0,1.0,0.847622,0.868558,1.0,1.0,0.943236,0.0,0.943236,0
1487,BENIGN,0,1.0,0.837627,0.891023,1.0,1.0,0.94573,0.0,0.94573,0
1488,BENIGN,0,1.0,0.879002,0.934824,1.0,1.0,0.962765,0.0,0.962765,0
1489,BENIGN,0,1.0,0.841628,0.890941,1.0,1.0,0.946514,0.0,0.946514,0
1490,BENIGN,0,1.0,0.854173,0.894602,1.0,1.0,0.949755,0.0,0.949755,0
1491,BENIGN,0,1.0,0.708131,0.97261,1.0,1.0,0.936148,0.0,0.936148,0
1492,BENIGN,0,1.0,0.905182,0.913653,1.0,1.0,0.963767,0.0,0.963767,0
1493,BENIGN,0,1.0,0.847201,0.96178,1.0,0.0,0.811796,0.1,0.711796,0
1494,BENIGN,0,1.0,0.785216,0.890243,1.0,1.0,0.935092,0.0,0.935092,0
1495,BENIGN,0,1.0,0.730335,0.891885,1.0,1.0,0.924444,0.0,0.924444,0
1496,BENIGN,0,0.0,0.988494,0.837158,1.0,0.0,0.51513,0.1,0.41513,1
1497,BENIGN,0,1.0,0.844887,0.940801,1.0,1.0,0.957138,0.0,0.957138,0
1498,BENIGN,0,1.0,0.76189,0.893339,1.0,1.0,0.931046,0.0,0.931046,0
1499,BENIGN,0,1.0,0.846298,0.957068,1.0,1.0,0.960673,0.0,0.960673,0
1500,BENIGN,0,1.0,0.871902,0.848422,1.0,1.0,0.944065,0.0,0.944065,0
1501,BENIGN,0,1.0,0.959679,0.903085,1.0,1.0,0.972553,0.0,0.972553,0
1502,OBVIOUS_ATTACK,1,0.0,0.0,0.289462,0.0,0.0,0.057892,0.55,0.0,1
1503,BENIGN,0,1.0,0.795552,0.927339,1.0,1.0,0.944578,0.0,0.944578,0
1504,BENIGN,0,1.0,0.893222,0.938273,1.0,1.0,0.966299,0.0,0.966299,0
1505,BENIGN,0,1.0,0.857443,0.93658,1.0,1.0,0.958805,0.0,0.958805,0
1506,BENIGN,0,1.0,0.834427,0.933053,1.0,1.0,0.953496,0.0,0.953496,0
1507,BENIGN,0,1.0,0.845352,0.849227,1.0,1.0,0.938916,0.0,0.938916,0
1508,STEALTH_ATTACK,1,0.0,0.44885,0.748027,1.0,0.0,0.389375,0.3,0.089375,1
1509,BENIGN,0,1.0,0.829957,0.971099,1.0,1.0,0.960211,0.0,0.960211,0
1510,BENIGN,0,1.0,0.888321,0.879776,1.0,1.0,0.953619,0.0,0.953619,0
1511,BENIGN,0,1.0,0.748384,0.967155,1.0,1.0,0.943108,0.0,0.943108,0
1512,BENIGN,0,1.0,0.792947,0.964037,1.0,1.0,0.951397,0.0,0.951397,0
1513,OBVIOUS_ATTACK,1,0.0,0.098047,0.321691,0.0,0.0,0.083947,0.55,0.0,1
1514,BENIGN,0,1.0,0.730394,0.934382,1.0,1.0,0.932955,0.0,0.932955,0
1515,BENIGN,0,1.0,0.827079,0.947403,1.0,1.0,0.954896,0.0,0.954896,0
1516,BENIGN,0,1.0,0.889209,0.883255,1.0,1.0,0.954493,0.0,0.954493,0
1517,BENIGN,0,1.0,0.785483,0.913208,1.0,1.0,0.939738,0.0,0.939738,0
1518,BENIGN,0,1.0,0.795687,0.856702,1.0,1.0,0.930478,0.0,0.930478,0
1519,BENIGN,0,1.0,0.726255,0.996654,0.0,1.0,0.794582,0.15,0.644582,1
1520,BENIGN,0,1.0,0.76028,0.969621,1.0,1.0,0.94598,0.0,0.94598,0
1521,BENIGN,0,1.0,0.881273,0.997612,1.0,1.0,0.975777,0.0,0.975777,0
1522,BENIGN,0,1.0,0.962397,0.839296,1.0,1.0,0.960339,0.0,0.960339,0
1523,STEALTH_ATTACK,1,1.0,0.587893,0.838,1.0,0.0,0.735179,0.3,0.435179,1
1524,BENIGN,0,1.0,0.851881,0.878273,1.0,0.0,0.796031,0.1,0.696031,0
1525,BENIGN,0,1.0,0.731799,0.937692,1.0,1.0,0.933898,0.0,0.933898,0
1526,OBVIOUS_ATTACK,1,0.0,0.079996,0.26127,0.0,0.0,0.068253,0.55,0.0,1
1527,BENIGN,0,1.0,0.693544,0.896955,1.0,1.0,0.9181,0.0,0.9181,0
1528,BENIGN,0,1.0,0.692012,0.891139,1.0,1.0,0.91663,0.0,0.91663,0
1529,BENIGN,0,1.0,0.797111,0.929829,1.0,1.0,0.945388,0.0,0.945388,0
1530,BENIGN,0,1.0,0.851795,0.905711,1.0,1.0,0.951501,0.0,0.951501,0
1531,BENIGN,0,1.0,0.849322,0.934016,1.0,1.0,0.956668,0.0,0.956668,0
1532,BENIGN,0,1.0,0.861382,0.816884,1.0,1.0,0.935653,0.0,0.935653,0
1533,BENIGN,0,1.0,0.823574,0.85165,1.0,1.0,0.935045,0.0,0.935045,0
1534,BENIGN,0,1.0,0.876726,0.881789,1.0,1.0,0.951703,0.0,0.951703,0
1535,BENIGN,0,1.0,0.657823,0.926109,1.0,1.0,0.916786,0.0,0.916786,0
1536,OBVIOUS_ATTACK,1,0.0,0.102452,0.323671,0.0,0.0,0.085225,0.55,0.0,1
1537,BENIGN,0,1.0,0.703946,0.891277,1.0,1.0,0.919044,0.0,0.919044,0
1538,BENIGN,0,1.0,0.869162,0.850936,1.0,0.0,0.79402,0.1,0.69402,0
1539,BENIGN,0,1.0,0.814733,0.966022,1.0,1.0,0.956151,0.0,0.956151,0
1540,BENIGN,0,1.0,0.849304,0.895532,1.0,1.0,0.948967,0.0,0.948967,0
1541,BENIGN,0,1.0,0.862739,0.897942,1.0,1.0,0.952136,0.0,0.952136,0
1542,BENIGN,0,1.0,0.886764,0.892808,1.0,1.0,0.955914,0.0,0.955914,0
1543,BENIGN,0,1.0,0.777558,0.851256,1.0,1.0,0.925763,0.0,0.925763,0
1544,BENIGN,0,1.0,0.960023,0.91686,1.0,1.0,0.975377,0.0,0.975377,0
1545,BENIGN,0,1.0,0.881555,0.879071,0.0,1.0,0.802125,0.15,0.652125,0
1546,BENIGN,0,1.0,0.845308,0.96764,1.0,1.0,0.96259,0.0,0.96259,0
1547,BENIGN,0,1.0,0.91132,0.919535,1.0,1.0,0.966171,0.0,0.966171,0
1548,BENIGN,0,1.0,0.86135,0.88656,1.0,1.0,0.949582,0.0,0.949582,0
1549,BENIGN,0,1.0,0.76164,0.905028,1.0,1.0,0.933334,0.0,0.933334,0
1550,BENIGN,0,1.0,0.812962,0.944103,1.0,1.0,0.951413,0.0,0.951413,0
1551,BENIGN,0,0.0,0.931143,0.983531,1.0,1.0,0.682935,0.0,0.682935,0
1552,OBVIOUS_ATTACK,1,0.0,0.118659,0.236745,0.0,0.0,0.071081,0.7,0.0,1
1553,BENIGN,0,1.0,0.859468,0.910417,1.0,1.0,0.953977,0.0,0.953977,0
1554,OBVIOUS_ATTACK,1,0.0,0.195997,0.41334,0.0,0.0,0.121867,0.7,0.0,1
1555,BENIGN,0,1.0,0.71297,0.969186,1.0,1.0,0.936431,0.0,0.936431,0
1556,OBVIOUS_ATTACK,1,0.0,0.14401,0.360863,0.0,0.0,0.100975,0.55,0.0,1
1557,BENIGN,0,1.0,0.778786,0.885502,1.0,1.0,0.932858,0.0,0.932858,0
1558,BENIGN,0,1.0,0.876972,0.993106,1.0,1.0,0.974016,0.0,0.974016,0
1559,STEALTH_ATTACK,1,0.0,0.393654,0.73311,1.0,0.0,0.375353,0.1,0.275353,1
1560,OBVIOUS_ATTACK,1,0.0,0.145588,0.22756,0.0,1.0,0.22463,0.6,0.0,1
1561,BENIGN,0,1.0,0.866008,0.915809,1.0,1.0,0.956363,0.0,0.956363,0
1562,BENIGN,0,1.0,0.875087,0.935392,1.0,1.0,0.962096,0.0,0.962096,0
1563,BENIGN,0,1.0,0.776698,0.862823,1.0,0.0,0.777904,0.1,0.677904,0
1564,BENIGN,0,1.0,0.905436,0.973514,1.0,1.0,0.97579,0.0,0.97579,0
1565,BENIGN,0,1.0,0.837951,0.921391,1.0,1.0,0.951868,0.0,0.951868,0
1566,BENIGN,0,1.0,0.741047,0.898572,1.0,1.0,0.927924,0.0,0.927924,0
1567,BENIGN,0,1.0,0.876043,0.895536,1.0,1.0,0.954316,0.0,0.954316,0
1568,OBVIOUS_ATTACK,1,0.0,0.197321,0.364476,0.0,0.0,0.112359,0.7,0.0,1
1569,BENIGN,0,1.0,0.809695,0.853704,1.0,1.0,0.93268,0.0,0.93268,0
1570,BENIGN,0,1.0,0.878155,0.848819,1.0,1.0,0.945395,0.0,0.945395,0
1571,STEALTH_ATTACK,1,0.0,0.506025,0.772046,1.0,1.0,0.555614,0.35,0.205614,1
1572,BENIGN,0,1.0,0.969476,0.956493,1.0,1.0,0.985194,0.0,0.985194,0
1573,BENIGN,0,1.0,0.727989,0.958917,1.0,1.0,0.937381,0.0,0.937381,0
1574,BENIGN,0,1.0,0.820258,0.953309,1.0,1.0,0.954713,0.0,0.954713,0
1575,BENIGN,0,1.0,0.847262,0.880675,1.0,1.0,0.945587,0.0,0.945587,0
1576,OBVIOUS_ATTACK,1,0.0,0.036937,0.3981,1.0,0.0,0.237007,0.4,0.0,1
1577,BENIGN,0,1.0,0.791073,0.895428,1.0,1.0,0.9373,0.0,0.9373,0
1578,BENIGN,0,1.0,0.752218,0.917809,1.0,1.0,0.934006,0.0,0.934006,0
1579,BENIGN,0,1.0,0.813914,0.917274,1.0,1.0,0.946238,0.0,0.946238,0
1580,OBVIOUS_ATTACK,1,0.0,0.143688,0.48791,0.0,0.0,0.12632,0.7,0.0,1
1581,OBVIOUS_ATTACK,1,0.0,0.323054,0.299744,1.0,0.0,0.27456,0.55,0.0,1
1582,OBVIOUS_ATTACK,1,0.0,0.253549,0.451236,0.0,0.0,0.140957,0.7,0.0,1
1583,OBVIOUS_ATTACK,1,0.0,0.195286,0.308064,0.0,0.0,0.10067,0.7,0.0,1
1584,BENIGN,0,1.0,0.876238,0.876556,1.0,1.0,0.950559,0.0,0.950559,0
1585,BENIGN,0,1.0,0.729016,0.902673,1.0,1.0,0.926338,0.0,0.926338,0
1586,BENIGN,0,1.0,0.851982,0.90368,1.0,1.0,0.951133,0.0,0.951133,0
1587,OBVIOUS_ATTACK,1,0.0,0.099694,0.373469,0.0,0.0,0.094633,0.7,0.0,1
1588,BENIGN,0,1.0,0.864931,0.941923,1.0,1.0,0.961371,0.0,0.961371,0
1589,BENIGN,0,1.0,0.975963,0.94305,1.0,1.0,0.983803,0.0,0.983803,0
1590,BENIGN,0,1.0,0.730209,0.816534,1.0,1.0,0.909349,0.0,0.909349,0
1591,BENIGN,0,1.0,0.780169,0.92547,1.0,1.0,0.941128,0.0,0.941128,0
1592,OBVIOUS_ATTACK,1,0.0,0.051044,0.314114,0.0,0.0,0.073032,0.7,0.0,1
1593,BENIGN,0,1.0,0.65568,0.836528,1.0,1.0,0.898442,0.0,0.898442,0
1594,OBVIOUS_ATTACK,1,0.0,0.123943,0.369133,0.0,0.0,0.098615,0.5,0.0,1
1595,OBVIOUS_ATTACK,1,0.0,0.124481,0.355636,0.0,0.0,0.096023,0.7,0.0,1
1596,BENIGN,0,1.0,0.883208,0.834556,1.0,0.0,0.793553,0.1,0.693553,0
1597,BENIGN,0,1.0,0.774852,0.827254,1.0,1.0,0.920421,0.0,0.920421,0
1598,BENIGN,0,1.0,0.914789,0.888238,1.0,1.0,0.960605,0.0,0.960605,0
1599,STEALTH_ATTACK,1,0.5,0.517931,0.72866,1.0,1.0,0.699318,0.15,0.549318,1
1600,OBVIOUS_ATTACK,1,0.0,0.116965,0.312061,0.0,0.0,0.085805,0.7,0.0,1
1601,BENIGN,0,1.0,0.89135,0.860938,1.0,1.0,0.950458,0.0,0.950458,0
1602,OBVIOUS_ATTACK,1,0.5,0.141986,0.364261,0.0,0.0,0.251249,0.7,0.0,1
1603,BENIGN,0,1.0,0.851367,0.832907,1.0,1.0,0.936855,0.0,0.936855,0
1604,OBVIOUS_ATTACK,1,0.0,0.183447,0.302083,0.0,0.0,0.097106,0.35,0.0,1
1605,BENIGN,0,1.0,0.89179,0.924538,1.0,1.0,0.963266,0.0,0.963266,0
1606,BENIGN,0,1.0,0.79039,0.880783,1.0,1.0,0.934235,0.0,0.934235,0
1607,OBVIOUS_ATTACK,1,0.5,0.130786,0.390165,0.0,0.0,0.25419,0.7,0.0,1
1608,BENIGN,0,1.0,0.802016,0.871514,1.0,1.0,0.934706,0.0,0.934706,0
1609,BENIGN,0,1.0,0.827923,0.843394,1.0,1.0,0.934263,0.0,0.934263,0
1610,BENIGN,0,1.0,0.762081,1.0,1.0,1.0,0.952416,0.0,0.952416,0
1611,BENIGN,0,1.0,0.903857,0.865388,1.0,1.0,0.953849,0.0,0.953849,0
1612,BENIGN,0,1.0,0.923027,0.898468,1.0,1.0,0.964299,0.0,0.964299,0
1613,BENIGN,0,1.0,0.817993,0.891722,1.0,1.0,0.941943,0.0,0.941943,0
1614,BENIGN,0,1.0,0.891694,0.894044,0.0,1.0,0.807148,0.15,0.657148,0
1615,BENIGN,0,1.0,0.801807,0.938753,1.0,1.0,0.948112,0.0,0.948112,0
1616,BENIGN,0,1.0,0.827357,0.890402,1.0,1.0,0.943552,0.0,0.943552,0
1617,BENIGN,0,1.0,0.770983,0.893649,1.0,1.0,0.932926,0.0,0.932926,0
1618,BENIGN,0,1.0,0.88976,0.878409,1.0,1.0,0.953634,0.0,0.953634,0
1619,BENIGN,0,1.0,0.808215,0.930116,1.0,1.0,0.947666,0.0,0.947666,0
1620,BENIGN,0,1.0,0.889275,0.94586,1.0,1.0,0.967027,0.0,0.967027,0
1621,BENIGN,0,1.0,0.859029,0.820302,1.0,0.0,0.785866,0.1,0.685866,0
1622,BENIGN,0,1.0,0.916868,0.928374,1.0,1.0,0.969048,0.0,0.969048,0
1623,BENIGN,0,0.0,0.746184,0.936774,1.0,0.0,0.486592,0.1,0.386592,1
1624,BENIGN,0,1.0,0.773093,0.938126,1.0,1.0,0.942244,0.0,0.942244,0
1625,BENIGN,0,1.0,0.782962,0.960231,1.0,1.0,0.948639,0.0,0.948639,0
1626,BENIGN,0,1.0,1.0,0.906877,1.0,1.0,0.981375,0.0,0.981375,0
1627,BENIGN,0,1.0,0.805002,0.90181,1.0,1.0,0.941362,0.0,0.941362,0
1628,BENIGN,0,1.0,0.778535,0.932146,1.0,1.0,0.942136,0.0,0.942136,0
1629,BENIGN,0,1.0,0.941139,0.928441,1.0,1.0,0.973916,0.0,0.973916,0
1630,BENIGN,0,1.0,0.847935,0.89436,1.0,1.0,0.948459,0.0,0.948459,0
