event_id,timestamp,pod,log_message,trust_score,identity_valid,runtime_anomaly,trace_path_consistent,invocation_frequency,namespace_violation,process_anomaly,connection_score,ground_truth_label,event_type,data_source,tetragon_events_in_window
408,2026-06-09T04:51:15.510881+00:00,order-service,Payment service call completed,0.85846,True,False,True,4.1,False,False,0.3415,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,41
409,2026-06-09T04:51:15.510881+00:00,payment-service,User profile lookup completed,0.86532,True,False,True,4.7,False,False,0.383,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,47
410,2026-06-09T04:51:15.510881+00:00,user-profile-service,Profile lookup completed,0.79424,True,False,True,2.4,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,24
411,2026-06-09T04:51:25.510881+00:00,payment-service,User profile lookup completed,0.86732,True,False,True,3.2,False,False,0.375,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,32
412,2026-06-09T04:51:25.510881+00:00,user-profile-service,Profile lookup completed,0.79664,True,False,True,1.4,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,14
413,2026-06-09T04:51:25.510881+00:00,order-service,Payment service call completed,0.85308,True,False,True,4.4,False,False,0.3182,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,44
414,2026-06-09T04:51:35.510881+00:00,user-profile-service,Profile lookup completed,0.79472,True,False,True,2.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,22
415,2026-06-09T04:51:35.510881+00:00,order-service,Payment service call completed,0.86352,True,False,True,5.7,False,False,0.386,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,57
416,2026-06-09T04:51:35.510881+00:00,payment-service,User profile lookup completed,0.86242,True,False,True,3.4,False,False,0.3529,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,34
417,2026-06-09T04:51:45.510881+00:00,order-service,Payment service call completed,0.8586,True,False,True,1.9,False,False,0.3158,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,19
418,2026-06-09T04:51:45.510881+00:00,payment-service,User profile lookup completed,0.85846,True,False,True,4.1,False,False,0.3415,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,41
419,2026-06-09T04:51:45.510881+00:00,user-profile-service,Profile lookup completed,0.79664,True,False,True,1.4,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,14
420,2026-06-09T04:51:55.510881+00:00,payment-service,User profile lookup completed,0.862244,True,False,True,6.2,False,False,0.3871,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,62
421,2026-06-09T04:51:55.510881+00:00,user-profile-service,Profile lookup completed,0.7928,True,False,True,3.0,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,30
422,2026-06-09T04:51:55.510881+00:00,order-service,Payment service call completed,0.86612,True,False,True,4.2,False,False,0.381,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,42
423,2026-06-09T04:52:05.510881+00:00,order-service,Payment service call completed,0.86244,True,False,True,3.9,False,False,0.359,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,39
424,2026-06-09T04:52:05.510881+00:00,user-profile-service,Profile lookup completed,0.79472,True,False,True,2.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,22
425,2026-06-09T04:52:05.510881+00:00,payment-service,User profile lookup completed,0.86032,True,False,True,4.5,False,False,0.3556,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,45
426,2026-06-09T04:52:15.510881+00:00,payment-service,User profile lookup completed,0.86112,True,False,True,5.4,False,False,0.3704,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,54
427,2026-06-09T04:52:15.510881+00:00,user-profile-service,Profile lookup completed,0.79616,True,False,True,1.6,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,16
428,2026-06-09T04:52:15.510881+00:00,order-service,Payment service call completed,0.86244,True,False,True,3.9,False,False,0.359,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,39
429,2026-06-09T04:52:25.510881+00:00,order-service,Payment service call completed,0.8668,True,False,True,3.7,False,False,0.3784,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,37
430,2026-06-09T04:52:25.510881+00:00,payment-service,User profile lookup completed,0.86444,True,False,True,5.2,False,False,0.3846,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,52
431,2026-06-09T04:52:25.510881+00:00,user-profile-service,Profile lookup completed,0.79568,True,False,True,1.8,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,18
432,2026-06-09T04:52:35.510881+00:00,order-service,Payment service call completed,0.8676,True,False,True,2.7,False,False,0.3704,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,27
433,2026-06-09T04:52:35.510881+00:00,payment-service,User profile lookup completed,0.86242,True,False,True,3.4,False,False,0.3529,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,34
434,2026-06-09T04:52:35.510881+00:00,user-profile-service,Profile lookup completed,0.79592,True,False,True,1.7,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,17
435,2026-06-09T04:52:45.510881+00:00,order-service,Payment service call completed,0.86112,True,False,True,5.4,False,False,0.3704,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,54
436,2026-06-09T04:52:45.510881+00:00,user-profile-service,Profile lookup completed,0.79496,True,False,True,2.1,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,21
437,2026-06-09T04:52:45.510881+00:00,payment-service,Payment request received,0.86316,True,False,True,5.5,False,False,0.3818,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,55
438,2026-06-09T04:52:55.510881+00:00,payment-service,User profile lookup completed,0.86288,True,False,True,4.6,False,False,0.3696,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,46
439,2026-06-09T04:52:55.510881+00:00,user-profile-service,Profile lookup completed,0.79736,True,False,True,1.1,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,11
440,2026-06-09T04:52:55.510881+00:00,order-service,Payment service call completed,0.85268,True,False,True,3.3,False,False,0.303,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,33
441,2026-06-09T04:53:05.510881+00:00,user-profile-service,Profile lookup completed,0.7952,True,False,True,2.0,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,20
442,2026-06-09T04:53:05.510881+00:00,order-service,Payment service call completed,0.85268,True,False,True,3.3,False,False,0.303,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,33
443,2026-06-09T04:53:05.510881+00:00,payment-service,User profile lookup completed,0.86352,True,False,True,5.7,False,False,0.386,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,57
444,2026-06-09T04:53:15.510881+00:00,payment-service,User profile lookup completed,0.86612,True,False,True,4.2,False,False,0.381,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,42
445,2026-06-09T04:53:15.510881+00:00,order-service,Payment service call completed,0.86216,True,False,True,4.4,False,False,0.3636,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,44
446,2026-06-09T04:53:15.510881+00:00,user-profile-service,Profile lookup completed,0.7952,True,False,True,2.0,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,20
447,2026-06-09T04:53:25.510881+00:00,payment-service,User profile lookup completed,0.86242,True,False,True,3.4,False,False,0.3529,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,34
448,2026-06-09T04:53:25.510881+00:00,user-profile-service,Profile lookup completed,0.79616,True,False,True,1.6,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,16
449,2026-06-09T04:53:25.510881+00:00,order-service,Payment service call completed,0.86444,True,False,True,5.2,False,False,0.3846,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,52
450,2026-06-09T04:53:35.510881+00:00,order-service,Payment service call completed,0.86612,True,False,True,4.2,False,False,0.381,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,42
451,2026-06-09T04:53:35.510881+00:00,payment-service,User profile lookup completed,0.8617,True,False,True,4.9,False,False,0.3673,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,49
452,2026-06-09T04:53:35.510881+00:00,user-profile-service,Profile lookup completed,0.79712,True,False,True,1.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,12
453,2026-06-09T04:53:45.510881+00:00,payment-service,User profile lookup completed,0.86532,True,False,True,4.7,False,False,0.383,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,47
454,2026-06-09T04:53:45.510881+00:00,user-profile-service,Profile lookup completed,0.79616,True,False,True,1.6,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,16
455,2026-06-09T04:53:45.510881+00:00,order-service,Payment service call completed,0.85066,True,False,True,3.4,False,False,0.2941,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,34
456,2026-06-09T04:53:55.510881+00:00,user-profile-service,Profile lookup completed,0.7928,True,False,True,3.0,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,30
457,2026-06-09T04:53:55.510881+00:00,order-service,Payment service call completed,0.8668,True,False,True,3.7,False,False,0.3784,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,37
458,2026-06-09T04:53:55.510881+00:00,payment-service,User profile lookup completed,0.86018,True,False,True,3.5,False,False,0.3429,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,35
459,2026-06-09T04:54:05.510881+00:00,user-profile-service,Profile lookup completed,0.7928,True,False,True,3.0,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,30
460,2026-06-09T04:54:05.510881+00:00,payment-service,User profile lookup completed,0.8609,True,False,True,2.4,False,False,0.3333,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,24
461,2026-06-09T04:54:05.510881+00:00,order-service,Payment service call completed,0.8676,True,False,True,2.7,False,False,0.3704,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,27
462,2026-06-09T04:54:15.510881+00:00,payment-service,User profile lookup completed,0.86532,True,False,True,4.7,False,False,0.383,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,47
463,2026-06-09T04:54:15.510881+00:00,user-profile-service,Profile lookup completed,0.79424,True,False,True,2.4,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,24
464,2026-06-09T04:54:15.510881+00:00,order-service,Payment service call completed,0.86242,True,False,True,3.4,False,False,0.3529,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,34
465,2026-06-09T04:54:25.510881+00:00,user-profile-service,Profile lookup completed,0.794,True,False,True,2.5,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,25
466,2026-06-09T04:54:25.510881+00:00,order-service,Payment service call completed,0.86216,True,False,True,4.4,False,False,0.3636,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,44
467,2026-06-09T04:54:25.510881+00:00,payment-service,User profile lookup completed,0.8617,True,False,True,4.9,False,False,0.3673,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,49
468,2026-06-09T04:54:35.510881+00:00,user-profile-service,Profile lookup completed,0.7952,True,False,True,2.0,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,20
469,2026-06-09T04:54:35.510881+00:00,order-service,Payment service call completed,0.86732,True,False,True,3.2,False,False,0.375,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,32
470,2026-06-09T04:54:35.510881+00:00,payment-service,User profile lookup completed,0.86244,True,False,True,3.9,False,False,0.359,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,39
471,2026-06-09T04:54:45.510881+00:00,payment-service,User profile lookup completed,0.86244,True,False,True,3.9,False,False,0.359,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,39
472,2026-06-09T04:54:45.510881+00:00,order-service,Payment service call completed,0.85798,True,False,True,5.6,False,False,0.3571,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,56
473,2026-06-09T04:54:45.510881+00:00,user-profile-service,Profile lookup completed,0.7952,True,False,True,2.0,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,20
474,2026-06-09T04:54:55.510881+00:00,user-profile-service,Profile lookup completed,0.79568,True,False,True,1.8,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,18
475,2026-06-09T04:54:55.510881+00:00,payment-service,User profile lookup completed,0.86112,True,False,True,5.4,False,False,0.3704,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,54
476,2026-06-09T04:54:55.510881+00:00,order-service,Payment service call completed,0.8668,True,False,True,3.7,False,False,0.3784,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,37
477,2026-06-09T04:55:05.510881+00:00,order-service,Payment service call completed,0.86216,True,False,True,4.4,False,False,0.3636,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,44
478,2026-06-09T04:55:05.510881+00:00,user-profile-service,Profile lookup completed,0.79472,True,False,True,2.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,22
479,2026-06-09T04:55:05.510881+00:00,payment-service,User profile lookup completed,0.86352,True,False,True,5.7,False,False,0.386,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,57
480,2026-06-09T04:55:15.510881+00:00,payment-service,User profile lookup completed,0.86042,True,False,True,5.9,False,False,0.3729,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,59
481,2026-06-09T04:55:15.510881+00:00,order-service,Payment service call completed,0.84614,True,False,True,3.0,False,False,0.2667,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,30
482,2026-06-09T04:55:15.510881+00:00,user-profile-service,Profile lookup completed,0.79712,True,False,True,1.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,12
483,2026-06-09T04:55:25.510881+00:00,payment-service,User profile lookup completed,0.86042,True,False,True,5.9,False,False,0.3729,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,59
484,2026-06-09T04:55:25.510881+00:00,order-service,Payment service call completed,0.8668,True,False,True,3.7,False,False,0.3784,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,37
485,2026-06-09T04:55:25.510881+00:00,user-profile-service,Profile lookup completed,0.79616,True,False,True,1.6,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,16
486,2026-06-09T04:55:35.510881+00:00,user-profile-service,Profile lookup completed,0.79472,True,False,True,2.2,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,22
487,2026-06-09T04:55:35.510881+00:00,order-service,Payment service call completed,0.8668,True,False,True,3.7,False,False,0.3784,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,37
488,2026-06-09T04:55:35.510881+00:00,payment-service,User profile lookup completed,0.8617,True,False,True,4.9,False,False,0.3673,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,49
489,2026-06-09T04:55:45.510881+00:00,order-service,Payment service call completed,0.8617,True,False,True,4.9,False,False,0.3673,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,49
490,2026-06-09T04:55:45.510881+00:00,payment-service,User profile lookup completed,0.8552,True,False,True,5.3,False,False,0.3396,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,53
491,2026-06-09T04:55:45.510881+00:00,user-profile-service,Profile lookup completed,0.7952,True,False,True,2.0,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,20
492,2026-06-09T04:55:55.510881+00:00,user-profile-service,Profile lookup completed,0.79568,True,False,True,1.8,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,18
493,2026-06-09T04:55:55.510881+00:00,order-service,Payment service call completed,0.85658,True,False,True,4.2,False,False,0.3333,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,42
494,2026-06-09T04:55:55.510881+00:00,payment-service,User profile lookup completed,0.85852,True,False,True,4.6,False,False,0.3478,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,46
495,2026-06-09T04:56:05.510881+00:00,payment-service,User profile lookup completed,0.8568,True,False,True,4.7,False,False,0.3404,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,47
496,2026-06-09T04:56:05.510881+00:00,user-profile-service,Profile lookup completed,0.79616,True,False,True,1.6,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,16
497,2026-06-09T04:56:05.510881+00:00,order-service,Payment service call completed,0.8676,True,False,True,2.7,False,False,0.3704,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,27
498,2026-06-09T04:56:15.510881+00:00,payment-service,User profile lookup completed,0.86352,True,False,True,5.7,False,False,0.386,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,57
499,2026-06-09T04:56:15.510881+00:00,order-service,Payment service call completed,0.86216,True,False,True,4.4,False,False,0.3636,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,44
500,2026-06-09T04:56:15.510881+00:00,user-profile-service,Profile lookup completed,0.79568,True,False,True,1.8,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,18
501,2026-06-09T04:56:25.510881+00:00,payment-service,User profile lookup completed,0.862244,True,False,True,6.2,False,False,0.3871,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,62
502,2026-06-09T04:56:25.510881+00:00,user-profile-service,Profile lookup completed,0.79328,True,False,True,2.8,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,28
503,2026-06-09T04:56:25.510881+00:00,order-service,Payment service call completed,0.8553,True,False,True,2.6,False,False,0.3077,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,26
504,2026-06-09T04:56:35.510881+00:00,payment-service,User profile lookup completed,0.86244,True,False,True,3.9,False,False,0.359,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,39
505,2026-06-09T04:56:35.510881+00:00,user-profile-service,Profile lookup completed,0.79616,True,False,True,1.6,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,16
506,2026-06-09T04:56:35.510881+00:00,order-service,Payment service call completed,0.86612,True,False,True,4.2,False,False,0.381,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,42
507,2026-06-09T04:56:45.510881+00:00,payment-service,User profile lookup completed,0.8668,True,False,True,3.7,False,False,0.3784,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,37
508,2026-06-09T04:56:45.510881+00:00,user-profile-service,Profile lookup completed,0.79496,True,False,True,2.1,False,False,0.0,0,BENIGN,real_kubernetes_cluster_tetragon_ebpf,21
